Class of Assets,Gross Block,,,,Accumulated Depreciation,,,,Net Block
,"As at
April 1, 2024",Additions,Deductions,"As at
March 31, 2025","Upto
April 1, 2024",For the year,Deductions,"Upto
March 31, 2025","As at
March 31, 2025"
Goodwill,31.26,-,-,3 1.26,-,-,-,-,31.26
Total,31.26,-,-,3 1.26,-,-,-,-,31.26
