page,table_index,rows,cols,csv_file,csv_path
347,0,13,6,page_0347_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0347_table_00.csv
348,0,11,6,page_0348_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0348_table_00.csv
364,0,7,6,page_0364_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0364_table_00.csv
364,1,5,6,page_0364_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0364_table_01.csv
366,0,2,3,page_0366_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0366_table_00.csv
367,0,2,2,page_0367_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0367_table_00.csv
367,1,2,2,page_0367_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0367_table_01.csv
371,0,19,9,page_0371_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0371_table_00.csv
374,0,12,11,page_0374_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0374_table_00.csv
376,0,7,2,page_0376_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0376_table_00.csv
376,1,2,2,page_0376_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0376_table_01.csv
383,0,52,13,page_0383_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\Groww Billionbrains Garage Ventures Limited - RHP\dumped_tables\page_0383_table_00.csv
