"Cash on hand
Balances with bank
- In current accounts
- In deposits with original maturity of less than 3 months
Cheques on hand","4.53
142.92
-
0.05","5 .68
3 4.44
350.00
0.08","0 .01
1 1.97
-
-","0 .01
1 0.65
-
-"
Total,1 47.50,3 90.20,1 1.98,1 0.66
