"Advances to Staff
Advance to creditors
Prepaid expenses*
Balance receivable from statutory authorities","0.02
2.78
4 7.76
8 9.00","-
5.41
1 1.38
5 2.46","-
-
-
-","-
-
-
-"
Total,1 39.56,6 9.25,-,-
