"Non-current
Financial liabilities measured at amortised cost
Payable on account of common control transaction*
(Refer note: 44 for Common control business combination)",-,-,-,"1,670.96"
Total,-,-,-,"1,670.96"
"Current
Financial liabilities measured at amortised cost
Salary and wages payable
Derivative financial liability
Security deposits
Payable on account of common control transaction*
(Refer note: 44 for Common control business combination)
Other payables","9.40
-
0.10
-
0.14","0 .30
-
0 .10
-
0 .04","0 .47
0 .06
-
1,670.96
0 .87","0 .39
0 .15
-
-
1 .71"
Total,9 .64,0 .44,"1 ,672.36",2 .25
