Revenue,"For the three
months period
ended
30 June 2025","Year ended
31 March 2025","Year ended
31 March 2024","Year ended
31 March 2023"
"In India
Outside India
Total Revenue","3,338.54
126.88","11,524.56
439.59","9,802.28
342.46","8,521.61
318.89"
,"3,465.42","11,964.15","10,144.74","8,840.50"
