"Inventories at the beginning of the period/year
-Finished goods
-Stock-in-trade
-Work-in-progress
Less: Inventories at the end of the period/year
-Finished goods
-Stock-in-trade
-Work-in-progress
Net decrease / (increase)","3 28.38
5 57.54
92.18","320.66
354.77
65.24","2 99.79
3 74.42
5 8.68","270.21
317.59
-"
,9 78.10,740.67,7 32.89,587.80
,"( 315.17)
( 520.65)
( 82.86)","(328.38)
(557.54)
(92.18)","( 320.66)
( 354.77)
( 65.24)","(299.79)
(374.42)
(58.68)"
,( 918.68),(978.10),( 740.67),(732.89)
,59.42,(237.43),( 7.78),(145.09)
