Particulars,For the period/year ended,,,
,30 June 2025,31 March 2025,31 March 2024,31 March 2023
"Material cost
Employee benefits expense
Consumables and other expense
Total","2.15
20.08
26.46","9.27
56.90
51.93","6 .68
49.01
34.27","13.70
25.78
8.15"
,48.69,118.10,89.96,47.63
