page,table_index,rows,cols,csv_file,csv_path
296,0,7,6,page_0296_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0296_table_00.csv
296,1,4,6,page_0296_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0296_table_01.csv
297,0,47,3,page_0297_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0297_table_00.csv
298,0,8,6,page_0298_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0298_table_00.csv
298,1,8,6,page_0298_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0298_table_01.csv
299,0,5,6,page_0299_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0299_table_00.csv
299,1,3,6,page_0299_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0299_table_01.csv
299,2,4,6,page_0299_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0299_table_02.csv
300,0,17,3,page_0300_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0300_table_00.csv
300,1,17,3,page_0300_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0300_table_01.csv
301,0,5,11,page_0301_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0301_table_00.csv
301,1,4,11,page_0301_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0301_table_01.csv
302,0,5,4,page_0302_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0302_table_00.csv
302,1,5,4,page_0302_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0302_table_01.csv
302,2,5,4,page_0302_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0302_table_02.csv
302,3,5,4,page_0302_table_03.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0302_table_03.csv
302,4,5,4,page_0302_table_04.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0302_table_04.csv
303,0,8,6,page_0303_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0303_table_00.csv
303,1,4,6,page_0303_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0303_table_01.csv
303,2,4,6,page_0303_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0303_table_02.csv
303,3,4,6,page_0303_table_03.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0303_table_03.csv
303,4,4,6,page_0303_table_04.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0303_table_04.csv
303,5,4,6,page_0303_table_05.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0303_table_05.csv
303,6,6,6,page_0303_table_06.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0303_table_06.csv
305,0,6,6,page_0305_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0305_table_00.csv
305,1,6,6,page_0305_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0305_table_01.csv
305,2,3,6,page_0305_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0305_table_02.csv
305,3,10,6,page_0305_table_03.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0305_table_03.csv
306,0,3,6,page_0306_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\ICICI Prudential Asset Management Company Limited - RHP\dumped_tables\page_0306_table_00.csv
