Particulars,As at,,,,,,,
,30/Sep/2025,,31/Mar/2025,,31/Mar/2024,,31/Mar/2023,
,"Carrying
Value","Fair
Value","Carrying
Value","Fair
Value","Carrying
Value","Fair
Value","Carrying
Value","Fair
Value"
"Financial assets - At Amortised cost
Cash and cash equivalents
Bank balances other than cash and cash
equivalents
Trade receivables
Loans
Other financial assets
Financial assets - At Fair value
Investments","6 7.10
479.95
1,447.13
2 .71
326.78
0 .10","6 7.10
479.95
1,447.13
2 .71
326.78
0 .10","71.04
334.98
1,068.14
0.65
296.43
0.10","71.04
334.98
1,068.14
0.65
296.43
0.10","43.00
303.66
628.31
0.34
258.57
0.10","43.00
303.66
628.31
0 .34
258.57
0 .10","231.87
32.29
561.42
0 .68
84.52
0 .10","231.87
32.29
561.42
0 .68
84.52
0 .10"
Total,"2,323.76","2,323.76","1,771.34","1,771.34","1,233.98","1,233.98",910.88,910.88
"Financial liabilities - At Amortised cost
Borrowings
Trade payables
Lease Liabilities
Other financial liabilities
Financial liabilities - At Fair value","1,123.94
1 0.05
2 .43
1 .79","1,123.94
1 0.05
2 .43
1 .79","790.51
15.88
4.29
1.79","790.51
15.88
4.29
1.79","481.46
18.19
7.02
1.50","481.46
18.19
7 .02
1 .50","333.38
9 .87
10.56
1 .74","333.38
9 .87
10.56
1 .74"
Total,"1,138.21","1,138.21",812.47,812.47,508.17,508.17,355.55,355.55
