Particulars,As at,,,
,30/Sep/2025,31/Mar/2025,31/Mar/2024,31/Mar/2023
"Debt (Refer note (i) below)
Total Capital (Refer note (ii) below)
Debt Equity Ratio (In times)","1,126.37
1,023.33
1.10","794.80
818.76
0 .97","488.48
523.48
0 .93","343.94
402.55
0 .85"
