Lease Liability net of Right of Use Assets,6 7.3,6 1.6,6 6.4,5 7.7,6 3.1
Depreciation/Amortisation,3 5.5,5 8.2,5 6.5,5 2.3,5 6.8
Employee benefit obligations,7 5.7,313.2,364.2,302.4,275.1
Others,382.4,2.2,7 5.7,2.2,2.2
Total,560.9,435.2,562.8,414.6,397.2
