Particulars,Outstanding for following periods from transaction date,,,,
,Less than 1 year,1-2 years,2-3 years,"More than 3
years",Total
"(i) MSME
(ii) Others
(iii) Disputed dues - MSME
(iv)Disputed dues - Others
(v)Unbilled dues","236.30
20,214.60
-
-
-","-
307.90
-
-
-","-
235.70
-
-
-","-
738.20
-
-
-","2 36.30
21,496.40
-
-
-"
Total,"2 0,450.90",307.90,235.70,738.20,"21,732.70"
