Particulars,Outstanding for following periods from transaction date,,,,
,Less than 1 year,1-2 years,2-3 years,"More than 3
years",Total
"(i) MSME
(ii) Others
(iii) Disputed dues - MSME
(iv)Disputed dues - Others
(v)Unbilled dues","87.10
10,271.30
-
-
-","-
860.00
-
-
-","-
378.30
-
-
-","-
738.60
-
-
-","8 7.10
12,248.20
-
-
-"
Total,"1 0,358.40",860.00,378.30,738.60,"12,335.30"
