,"Amount in Exploration & Evaluation as at March 31, 2023",,,,
,"Less than
1 year",1-2 years,2-3 years,"More than
3 years",Total
Projects in progress:,2 27.40,802.80,-,523.40,"1,553.60"
Projects temporarily suspended :,,,,,
Kalyaneshwari Project,,,185.20,,185.20
Total,2 27.40,802.80,185.20,523.40,"1,738.80"
