Name of the Customer,"For The Year Ended
March 31, 2023",,"For The Year Ended
March 31, 2023",
,"Sales
(₹ Millions)",% of Sales,"Contribution to
Revenue from
Operations
(₹ Millions)","% of Revenue from
Operations"
Damodar Valley Corporation (DVC),"5 1,294.20",31.37%,"3 1,813.03",25.20%
Steel Authority of India Limited (SAIL),"2 4,328.40",14.88%,"1 9,325.08",15.31%
"National Thermal Power Corporation
(NTPC)","2 1,769.60",13.31%,"1 6,913.51",13.40%
