Particulars,Outstanding for following periods from transaction date,,,,
,Less than 1 year,1-2 years,2-3 years,"More than 3
years",Total
"(i) MSME
(ii) Others
(iii) Disputed dues - MSME
(iv)Disputed dues - Others
(v)Unbilled dues","135.70
7,266.80
-
-
-","-
952.70
-
-
-","-
185.00
-
-
-","-
588.90
-
-
-","1 35.70
8,993.40
-
-
-"
Total,"7 ,402.5038",5 952.70,185.00 588.90,,"9,129.10"
