Particulars,"Opening Actuarial
Liability","Incremental Liability
during the period","Closing Actuarial
Liability","Opening Actuarial
Liability","Incremental Liability
during the period","Closing Actuarial
Liability"
,"As at April 01, 2024",,"As at
September 30, 2024","As at April 01, 2025",,"As at
September 30, 2025"
Gratuity,"3 2,911.50","1 ,318.00","3 4,229.50","3 2,018.10",2 .50,"3 2,020.60"
Leave,"9 ,216.70",( 860.70),"8 ,356.00","9 ,232.70",( 962.80),"8 ,269.90"
Settlement Allowance,2 34.00,1 1.50,2 45.50,2 27.40,1 .90,2 29.30
Leave Travel Concession,3 78.80,3 .20,3 82.00,4 15.50,( 47.30),3 68.20
Post Retired Medical Benefits,"7 ,586.00",5 52.50,"8 ,138.50","8 ,104.40",4 26.80,"8 ,531.20"
Total,"5 0,327.00","1 ,024.50","5 1,351.50","4 9,998.10",( 578.90),"4 9,419.20"
