,"Amount in Exploration & Evaluation as at September 30, 2025",,,,
,"Less than
1 year",1-2 years,2-3 years,"More than
3 years",Total
Projects in progress:,0.90,-,-,68.50,69.40
Projects temporarily suspended :,,,,,
Kalyaneshwari Project,,,185.20,454.90,640.10
Total,0.90,-,185.20,523.40,709.50
