Sr. No.,"Name of the
Company/LLP",Security,Rate of interest,Terms of repayment,"As at
30th September, 2025","As at
30th September, 2024","As at 31st March, 2025","As at 31st March, 2024","As at 31st March, 2023"
157,"Cleanmax Alpha LeaseCo
FZCO","The borrowing availed from HSBC is repayable in quarterly instalments.
Bank borrowing is secured by:
• 90.8% of the Cleanmax Alpha share capital, granted by by Clean Max Enviro Energy Solutions Private Limited and Paragon Cleantech Private Limited
• Power Purchase Agreements (""PPA Contracts"") representing at least 70% of the Borrower's total solar photovoltaic energy capacity.
• CleanMax Alpha rights under certain PPA Contracts and the O&M Contract, including PPA Contracts governed by DIFC law, PPA Contracts governed by English law, and the O&M Contract governed by DIFC law.
• CleanMax Alpha eligible assets, meeting specific technical and financial criteria, and includes the underlying infrastructure, the associated PPA Contracts, and the relevant insurance policies.
• Margin deposits given by the CleanMax Alpha [note 10 (b)].
• Corporate guarantee by Clean Max Enviro Energy Solutions Limited (formerly known as Clean Max Enviro Energy Solutions Private Limited) and Paragon Cleantech Private Limited","Repayable in quarterly
instalments","The Company has a fixed interest rate
obligation of 6.52% per annum.",-,-,"1,973.45",-,-
158,"Cleanmax
Energy(Thailand) Co.
Limited","""IFC Security"" means the security created by or pursuant to the Security Documents to secure all amounts owing by the Borrower to IFC under the Loan Agreement;
SecurityDocuments""meansthedocumentsprovidingfortheIFCSecurityconsistingof:(a)theMachineryMortgageAgreements;(b)theLandandBuildingMortgageAgreements(ifany);(c)thePledgeofShares;(d)theEndorsementofInsurances;(e)theAssignment
ofProjectAccounts;(f)theAssignmentofProjectDocuments;(g)theAssignmentofShareholderLoans;(h)theSecurityoverPermittedInvestments(ifany);and(i)anyotherdocumentevidencingorcreatingsecurityoveranyassetoftheBorrowertosecureany
obligation of the Borrower to IFC under the Financing Documents;",4.51%,Repayble quarterly upto June 2040,"2,151.84",-,-,-,-
159,"Cleanmax
Energy(Thailand) Co.
Limited","a. 100% share pledge (common security)
b. the assignment of Insurance
c. the assignment of Re Insurance(if any)
d. Conditional assignment over accounts
e. Assignment of escrow accounts
f. machinery mortgage
g. Assignment of project documents
h.Sponsor (Enviro) guarantee in respect of project
I,.Assignment of bonds, and each other documents creating security under or in connection with an eligible cleanmax project and designated as a"" security Document"" by the borrower and the lender.","Loan 1- 5.80%
Loan 2- 5.29%
Loan 3- 6.63%
Loan 4- 7.85%","Repayable the periodly upto June
15,2025",-,-,978.73,990.11,324.72
160,"Cleanmax
Energy(Thailand) Co.
Limited",The borrowing is secured by mortgage of power generation equipment to secure the third party loan.,"Loan 1- 6.63%
Loan 2- 7.95%","Repayable the periodly upto June
15,2025
679.61- mar 25",-,-,679.61,-,-
,,,,,"57,529.74","48,055.02","49,420.46","45,460.48","28,815.56"
,,Total(A):,,,"57,529.74","48,055.02","49,420.46","45,460.48","28,815.56"
,,Effective interest rate adjustment(B):,,,(484.99),(518.15),(453.60),(497.46),(420.89)
,,Net(A-B) (Refer note 21):,,,"57,044.75","47,536.87","48,966.86","44,963.02","28,394.67"
