Name,Nature of,Nature of,Face,Date of,Nature of,Number of,Acquisition,% of Pre-
,securities,acquisition /,value,acquisition of,Consideration,securities,price per,Offer Share
,,Transaction,(in ₹),securities,,acquired,security (in,Capital
,,,,,,,₹),
Promoters#,,,,,,,,
Nil*,,,,,,,,
Promoter Group,,,,,,,,
Nil*,,,,,,,,
Shareholders entitled with right to nominate directors,,,,,,,,
Nil*,,,,,,,,
