page,table_index,rows,cols,csv_file,csv_path
322,0,12,6,page_0322_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0322_table_00.csv
323,0,21,6,page_0323_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0323_table_00.csv
324,0,16,6,page_0324_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0324_table_00.csv
325,0,9,5,page_0325_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0325_table_00.csv
326,0,15,5,page_0326_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0326_table_00.csv
326,1,2,4,page_0326_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0326_table_01.csv
327,0,12,5,page_0327_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0327_table_00.csv
328,0,6,5,page_0328_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0328_table_00.csv
329,0,34,5,page_0329_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0329_table_00.csv
330,0,26,5,page_0330_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0330_table_00.csv
331,0,34,5,page_0331_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0331_table_00.csv
332,0,34,5,page_0332_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0332_table_00.csv
333,0,20,5,page_0333_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0333_table_00.csv
335,0,3,5,page_0335_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0335_table_00.csv
335,1,2,5,page_0335_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0335_table_01.csv
336,0,8,9,page_0336_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0336_table_00.csv
337,0,8,6,page_0337_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0337_table_00.csv
338,0,16,6,page_0338_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0338_table_00.csv
339,0,13,9,page_0339_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0339_table_00.csv
340,0,9,5,page_0340_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0340_table_00.csv
340,1,5,3,page_0340_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0340_table_01.csv
341,0,6,9,page_0341_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0341_table_00.csv
341,1,5,8,page_0341_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0341_table_01.csv
341,2,5,8,page_0341_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0341_table_02.csv
342,0,5,8,page_0342_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0342_table_00.csv
342,1,4,7,page_0342_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0342_table_01.csv
342,2,4,7,page_0342_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0342_table_02.csv
343,0,4,7,page_0343_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0343_table_00.csv
343,1,4,7,page_0343_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0343_table_01.csv
343,2,2,5,page_0343_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0343_table_02.csv
344,0,5,8,page_0344_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0344_table_00.csv
344,1,6,5,page_0344_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0344_table_01.csv
345,0,16,5,page_0345_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0345_table_00.csv
346,0,15,5,page_0346_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0346_table_00.csv
347,0,14,5,page_0347_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0347_table_00.csv
348,0,20,6,page_0348_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0348_table_00.csv
349,0,14,6,page_0349_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0349_table_00.csv
350,0,14,11,page_0350_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\KSH INTERNATIONAL LIMITED - RHP\dumped_tables\page_0350_table_00.csv
