page,table_index,rows,cols,csv_file,csv_path
378,3,5,12,page_0378_table_03.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0378_table_03.csv
379,0,4,10,page_0379_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0379_table_00.csv
379,1,4,10,page_0379_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0379_table_01.csv
379,2,4,10,page_0379_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0379_table_02.csv
379,3,4,10,page_0379_table_03.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0379_table_03.csv
379,4,4,10,page_0379_table_04.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0379_table_04.csv
380,0,4,5,page_0380_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0380_table_00.csv
380,1,4,5,page_0380_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0380_table_01.csv
380,2,3,5,page_0380_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0380_table_02.csv
380,3,3,5,page_0380_table_03.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0380_table_03.csv
380,4,3,5,page_0380_table_04.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0380_table_04.csv
380,5,3,5,page_0380_table_05.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0380_table_05.csv
380,6,3,5,page_0380_table_06.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0380_table_06.csv
381,0,3,5,page_0381_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0381_table_00.csv
381,1,3,5,page_0381_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0381_table_01.csv
381,2,6,5,page_0381_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0381_table_02.csv
381,3,14,5,page_0381_table_03.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0381_table_03.csv
381,4,11,4,page_0381_table_04.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0381_table_04.csv
381,5,11,4,page_0381_table_05.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0381_table_05.csv
382,0,10,4,page_0382_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0382_table_00.csv
382,1,10,4,page_0382_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0382_table_01.csv
382,2,3,5,page_0382_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0382_table_02.csv
382,3,3,5,page_0382_table_03.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0382_table_03.csv
383,0,3,5,page_0383_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0383_table_00.csv
383,1,4,5,page_0383_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0383_table_01.csv
383,2,5,5,page_0383_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0383_table_02.csv
383,3,11,8,page_0383_table_03.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0383_table_03.csv
383,4,11,8,page_0383_table_04.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0383_table_04.csv
384,0,12,8,page_0384_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0384_table_00.csv
384,1,11,8,page_0384_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0384_table_01.csv
384,2,3,5,page_0384_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0384_table_02.csv
384,3,3,5,page_0384_table_03.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0384_table_03.csv
385,0,6,9,page_0385_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0385_table_00.csv
385,1,4,9,page_0385_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0385_table_01.csv
385,2,11,9,page_0385_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0385_table_02.csv
385,3,28,6,page_0385_table_03.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0385_table_03.csv
386,0,40,6,page_0386_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0386_table_00.csv
387,0,13,5,page_0387_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0387_table_00.csv
388,0,7,5,page_0388_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0388_table_00.csv
389,0,6,5,page_0389_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0389_table_00.csv
389,1,3,5,page_0389_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0389_table_01.csv
389,2,3,5,page_0389_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0389_table_02.csv
389,3,5,5,page_0389_table_03.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0389_table_03.csv
390,0,5,5,page_0390_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0390_table_00.csv
390,1,5,5,page_0390_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0390_table_01.csv
390,2,4,5,page_0390_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0390_table_02.csv
390,3,7,7,page_0390_table_03.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0390_table_03.csv
390,4,7,7,page_0390_table_04.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0390_table_04.csv
390,5,7,7,page_0390_table_05.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0390_table_05.csv
391,0,7,7,page_0391_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0391_table_00.csv
391,1,3,5,page_0391_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0391_table_01.csv
391,2,3,5,page_0391_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\GSP CROP SCIENCE LIMITED - RHP\dumped_tables\page_0391_table_02.csv
