Particulars,"As at
30 June 2025","As at
31 March 2025","As at
31 March 2024","As at
31 March 2023"
"(a) Amount remaining unpaid to any supplier at the end of each accounting period/year:
Principal
Interest
Total
(b)Theamountofinterestpaidbythebuyerintermsofsection16oftheMSMEDAct,
alongwiththeamountofthepaymentmadetothesupplierbeyondtheappointedday
during each accounting period/year.
(c)Theamountofinterestdueandpayablefortheperiod/yearofdelayinmakingpayment
(whichhavebeenpaidbutbeyondtheappointeddayduringtheperiod)butwithoutadding
the interest specified under the MSMED Act.
(d)Theamountofinterestaccruedandremainingunpaidattheendofeachaccounting
period/year.
(e)Theamountoffurtherinterestremainingdueandpayableeveninthesucceeding
periods/years,untilsuchdatewhentheinterestduesaboveareactuallypaidtothesmall
enterprise,forthepurposeofdisallowanceofadeductibleexpenditureundersection23of
the MSMED Act.","40.33
-
40.33
-
-
-
-","29.14
-
29.14
-
-
-
-","42.85
-
42.85
-
-
-
-","43.30
-
43.30
-
-
-
-"
