Particulars,"For the three
months period
ended
30 June 2025","Year ended
31 March 2025","Year ended
31 March 2024","Year ended
31 March 2023"
"During the period/year, the Company has recognized the following amounts in the
Statement of Profit and Loss:
Employers’ Contribution to Provident Fund and Employee State Insurance (Refer
note 34)",26.31,102.04,96.45,88.85
