Name of Struck off Company,"Nature of
Transaction
with Struck off
Company","Amount of
Transaction
During the
Year","Outstanding
Payable/
Receivable as
on 31.03.2024","Relationship with the
Struck off Company"
"Utkal Chemists And Distributors Alliance Limited
Duet India Hotels (Mumbai) Private Limited","Service availed
Service availed","0 .10
0 .30","-
-","External Vendor
External Vendor"
