Particulars,"For the three
months period
ended
30 June 2025","Year ended
31 March 2025","Year ended
31 March 2024","Year ended
31 March 2023"
"Discount rate
1% increase
1% decrease
Rate of increase in salary
1% increase
1% decrease
Rate of employee turnover
1% increase
1% decrease","(16.53)
19.49
18.63
(16.07)
0.79
(0.95)","(14.82)
17.48
16.74
(14.56)
0.69
(0.84)","(11.94)
14.09
13.61
(11.75)
1 .15
( 1.35)","(8.19)
9.63
9.51
(8.19)
1.97
(2.26)"
