Particulars,Outstanding for following periods from due date as on 31 March 2024,,,,,
,Not Due,"Less than 1
Year",1 to 2 Years,2 to 3 Years,"More than 3
Years",Total
"(i) MSME
(ii) Unbilled
(iii) Others
(iv) Disputed dues - MSME
(v) Disputed dues - Others","3 9.11
1 7.50
1 ,025.09
-
-","3 .74
-
57.37
-
-","-
-
0.14
-
-","-
-
-
-
-","-
-
-
-
-","42.85
17.50
1,082.60
-
-"
,"1,081.70",61.11,0.14,-,-,"1,142.95"
