page,table_index,rows,cols,csv_file,csv_path
301,0,3,5,page_0301_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0301_table_00.csv
301,1,3,5,page_0301_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0301_table_01.csv
302,0,3,5,page_0302_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0302_table_00.csv
302,1,2,3,page_0302_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0302_table_01.csv
302,2,2,3,page_0302_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0302_table_02.csv
303,0,4,3,page_0303_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0303_table_00.csv
303,1,4,3,page_0303_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0303_table_01.csv
303,2,3,3,page_0303_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0303_table_02.csv
303,3,3,9,page_0303_table_03.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0303_table_03.csv
303,4,2,2,page_0303_table_04.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0303_table_04.csv
304,0,4,6,page_0304_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0304_table_00.csv
305,0,3,5,page_0305_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0305_table_00.csv
305,1,5,5,page_0305_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0305_table_01.csv
306,0,7,7,page_0306_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0306_table_00.csv
307,0,3,5,page_0307_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0307_table_00.csv
307,1,10,6,page_0307_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0307_table_01.csv
307,2,2,5,page_0307_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0307_table_02.csv
308,0,5,5,page_0308_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0308_table_00.csv
308,1,2,2,page_0308_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0308_table_01.csv
308,2,3,5,page_0308_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\PNGS REVA DIAMOND JEWELLERY LIMITED  - RHP\dumped_tables\page_0308_table_02.csv
