page,table_index,rows,cols,csv_file,csv_path
650,3,4,11,page_0650_table_03.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED - RHP\dumped_tables\page_0650_table_03.csv
652,0,3,6,page_0652_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED - RHP\dumped_tables\page_0652_table_00.csv
652,1,3,6,page_0652_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED - RHP\dumped_tables\page_0652_table_01.csv
652,2,3,6,page_0652_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED - RHP\dumped_tables\page_0652_table_02.csv
652,3,3,6,page_0652_table_03.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED - RHP\dumped_tables\page_0652_table_03.csv
652,4,3,6,page_0652_table_04.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED - RHP\dumped_tables\page_0652_table_04.csv
655,0,10,4,page_0655_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED - RHP\dumped_tables\page_0655_table_00.csv
655,1,10,6,page_0655_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED - RHP\dumped_tables\page_0655_table_01.csv
656,0,10,6,page_0656_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED - RHP\dumped_tables\page_0656_table_00.csv
656,1,10,6,page_0656_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED - RHP\dumped_tables\page_0656_table_01.csv
688,0,8,8,page_0688_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED - RHP\dumped_tables\page_0688_table_00.csv
689,0,7,8,page_0689_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED - RHP\dumped_tables\page_0689_table_00.csv
690,0,7,8,page_0690_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED - RHP\dumped_tables\page_0690_table_00.csv
691,0,8,8,page_0691_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED - RHP\dumped_tables\page_0691_table_00.csv
692,0,6,8,page_0692_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED - RHP\dumped_tables\page_0692_table_00.csv
693,0,6,8,page_0693_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED - RHP\dumped_tables\page_0693_table_00.csv
694,0,6,8,page_0694_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED - RHP\dumped_tables\page_0694_table_00.csv
695,0,6,8,page_0695_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED - RHP\dumped_tables\page_0695_table_00.csv
696,0,6,8,page_0696_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED - RHP\dumped_tables\page_0696_table_00.csv
697,0,6,8,page_0697_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED - RHP\dumped_tables\page_0697_table_00.csv
698,0,7,8,page_0698_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED - RHP\dumped_tables\page_0698_table_00.csv
699,0,6,8,page_0699_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED - RHP\dumped_tables\page_0699_table_00.csv
700,0,5,8,page_0700_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED - RHP\dumped_tables\page_0700_table_00.csv
701,0,5,8,page_0701_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED - RHP\dumped_tables\page_0701_table_00.csv
702,0,6,8,page_0702_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED - RHP\dumped_tables\page_0702_table_00.csv
703,0,6,8,page_0703_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED - RHP\dumped_tables\page_0703_table_00.csv
704,0,6,8,page_0704_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED - RHP\dumped_tables\page_0704_table_00.csv
705,0,6,8,page_0705_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED - RHP\dumped_tables\page_0705_table_00.csv
706,0,5,8,page_0706_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED - RHP\dumped_tables\page_0706_table_00.csv
707,0,5,8,page_0707_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED - RHP\dumped_tables\page_0707_table_00.csv
708,0,5,8,page_0708_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED - RHP\dumped_tables\page_0708_table_00.csv
709,0,6,8,page_0709_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED - RHP\dumped_tables\page_0709_table_00.csv
710,0,6,8,page_0710_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED - RHP\dumped_tables\page_0710_table_00.csv
711,0,7,8,page_0711_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED - RHP\dumped_tables\page_0711_table_00.csv
712,0,7,8,page_0712_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED - RHP\dumped_tables\page_0712_table_00.csv
713,0,7,8,page_0713_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED - RHP\dumped_tables\page_0713_table_00.csv
714,0,7,8,page_0714_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED - RHP\dumped_tables\page_0714_table_00.csv
715,0,7,8,page_0715_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED - RHP\dumped_tables\page_0715_table_00.csv
716,0,7,8,page_0716_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED - RHP\dumped_tables\page_0716_table_00.csv
717,0,7,8,page_0717_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\CLEAN MAX ENVIRO ENERGY SOLUTIONS LIMITED - RHP\dumped_tables\page_0717_table_00.csv
