,,,Outstanding for following periods from due date of payment,,,,,
,Unbilled,Not due,"Less than
6 months","6 months -
1 year",1-2 years,2-3 years,"More than 3
years",Total
(i) Undisputed Trade receivables – considered good,"1,272.09","1,219.36",711.31,7 3.76,1 0.39,0 .43,3 .29,"3,290.63"
"(ii) Undisputed Trade receivables – which have significant
increase in credit risk",-,-,-,-,-,-,-,-
(iii) Undisputed Trade receivables – credit impaired,-,-,-,-,49.04,36.00,41.32,126.36
Total,"1,272.09","1,219.36",711.31,7 3.76,5 9.43,3 6.43,4 4.61,"3,416.99"
Less: loss allowance for doubtful debts,,,,,,,,( 126.36)
Net Trade receivables,,,,,,,,"3,290.63"
