,,,Outstanding for following periods from due date of payment,,,,,
,Unbilled,Not due,"Less than
6 months","6 months -
1 year",1-2 years,2-3 years,"More than 3
years",Total
(i) Undisputed Trade receivables – considered good,637.25,650.45,276.63,5 .23,0 .68,-,-,"1,570.24"
"(ii) Undisputed Trade receivables – which have significant
increase in credit risk",-,-,-,-,-,-,-,-
(iii) Undisputed Trade receivables – credit impaired,-,-,-,-,36.00,41.32,-,7 7.32
Total,637.25,650.45,276.63,5 .23,3 6.68,4 1.32,-,"1,647.56"
Less: loss allowance for doubtful debts,,,,,,,,( 77.32)
Net Trade receivables,,,,,,,,"1,570.24"
