Description,Gross Carrying amount,,,,,Accumulated amortisation,,,,"Carrying amount
(net)"
,"As at
01 April 2022","Additions pursuant
to business
combination",Additions,Deletions,"As at
31 March 2023","As at
01 April 2022",For the Year,Deletions,"As at
31 March 2023","As at
31 March 2023"
Software,-,-,5 .03,-,5.03,-,0.29,-,0.29,4.75
Total,-,-,5.03,-,5.03,-,0.29,-,0.29,4.75
