Description,As at 30 June 2025,,,,,As at 30 June 2024,,,,
,Amount in capital work-in-progress for a period of,,,,,Amount in capital work-in-progress for a period of,,,,
,Less than 1 year,1 - 2 years,2 - 3 years,More than 3 years,Total,Less than 1 year,1 - 2 years,2 - 3 years,More than 3 years,Total
Leasehold improvement,-,-,-,-,-,-,-,-,-,-
