"Interest Expense on :
Term loans
Cash credit and working capital loans
Loans from related parties
Lease liabilities (refer note 42)
Other interest expenses
Total interest expenses
Collection charges
Other financial charges","46.49
93.43
-
0.75
16.39","85.61
168.59
0.44
1.16
17.42","118.93
161.12
4.15
0.80
21.52","144.16
164.55
5.94
-
19.75"
,"157.06
10.01
5.89","273.22
19.57
16.60","306.52
13.94
19.45","334.40
20.14
14.99"
Total,172.96,309.39,339.91,369.53
