"Name of the struck off
Company","Nature of transactions with struck-off
Company","Transactions during the period March
31, 2023","Balance outstanding as
at March 31, 2023","Relationship with
the Struck off
company, if any,
to be disclosed"
"Ghandat Power Project
Developers Private
Limited",Receivables,-,1 .56,Vendor
