"Projects in Progress
Projects temporarily suspended
Total","Less than 1
Year",1-2 Years,2-3 Years,"More than
3 Years",Total
,"345.35
-","6 .47
-","0 .05
-","0.36
-","3 52.23
-"
,345.35,6.47,0.05,0.36,3 52.23
