"Projects in Progress
Projects temporarily suspended
Total","Less than 1
Year",1-2 Years,2-3 Years,"More than
3 Years",Total
,"2 1.02
-","1 .17
-","-
-","1.26
-","2 3.45
-"
,21.02,1.17,-,1.26,2 3.45
