Particulars,"Balance as
at
01.04.2023","Changes in
Equity Share
Capital due to
prior period
errors","Restated
Balance as at
01.04.2023","Changes in
Equity Share
Capital the year","Balance as at
31.03.2024"
"Authorised
Issued, Subscribed & Paid up","3 5.01
1 6.70","-
-","3 5.01
1 6.70","-
( 3.10)","3 5.01
1 3.60"
