Particulars,"Balance as
at
01.04.2025","Changes in
Equity Share
Capital due to
prior period
errors","Restated
Balance as at
01.04.2025","Changes in
Equity Share
Capital the
period","Balance as at
30.09.2025"
"Authorised
Issued, Subscribed & Paid up","3 5.01
1 3.60","-
-","3 5.01
1 3.60","6 4.99
4 0.81","1 00.00
5 4.41"
