Particulars,"Balance as
at
01.04.2024","Changes in
Equity Share
Capital due to
prior period
errors","Restated
Balance as at
01.04.2024","Changes in
Equity Share
Capital the year","Balance as at
31.03.2025"
"Authorised
Issued, Subscribed & Paid up","3 5.01
1 3.60","-
-","3 5.01
1 3.60","-
-","3 5.01
1 3.60"
