page,table_index,rows,cols,csv_file,csv_path
409,0,4,2,page_0409_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\SEDEMAC MECHATRONICS LIMITED - RHP\dumped_tables\page_0409_table_00.csv
409,1,10,5,page_0409_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\SEDEMAC MECHATRONICS LIMITED - RHP\dumped_tables\page_0409_table_01.csv
409,2,8,5,page_0409_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\SEDEMAC MECHATRONICS LIMITED - RHP\dumped_tables\page_0409_table_02.csv
409,3,2,5,page_0409_table_03.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\SEDEMAC MECHATRONICS LIMITED - RHP\dumped_tables\page_0409_table_03.csv
410,0,4,5,page_0410_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\SEDEMAC MECHATRONICS LIMITED - RHP\dumped_tables\page_0410_table_00.csv
410,1,4,5,page_0410_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\SEDEMAC MECHATRONICS LIMITED - RHP\dumped_tables\page_0410_table_01.csv
410,2,4,5,page_0410_table_02.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\SEDEMAC MECHATRONICS LIMITED - RHP\dumped_tables\page_0410_table_02.csv
410,3,6,5,page_0410_table_03.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\SEDEMAC MECHATRONICS LIMITED - RHP\dumped_tables\page_0410_table_03.csv
410,4,8,5,page_0410_table_04.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\SEDEMAC MECHATRONICS LIMITED - RHP\dumped_tables\page_0410_table_04.csv
413,0,2,2,page_0413_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\SEDEMAC MECHATRONICS LIMITED - RHP\dumped_tables\page_0413_table_00.csv
414,0,21,6,page_0414_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\SEDEMAC MECHATRONICS LIMITED - RHP\dumped_tables\page_0414_table_00.csv
414,1,9,5,page_0414_table_01.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\SEDEMAC MECHATRONICS LIMITED - RHP\dumped_tables\page_0414_table_01.csv
418,0,8,2,page_0418_table_00.csv,E:\404found\Projects\PBL Final\IPO_Automation_System\outputs\processed_ipos\SEDEMAC MECHATRONICS LIMITED - RHP\dumped_tables\page_0418_table_00.csv
