"KSH International Limited (formerly known as KSH International Private Limited)
Annexure V - Notes forming part of Restated Financial Statements
All amounts in INR millions
The major components of income tax expense :",,,,,
"Sr.
No",Particulars,"For the period
ended June
30,2025","For the year
ended March
31,2025","For the year
ended March
31,2024","For the year
ended March
31,2023"
"a)
b)
c)","Income tax expense in the statement of profit and loss comprises:
Current income tax charge
MAT credit entitlement
Adjustment in respect of current income tax of previous year
Total current income tax
Deferred Tax charge / (credit)
Relating to origination and reversal of temporary differences
Other Comprehensive Income
Tax expense related to items recognised in Other comprehensive income during the year/period:
Deferred tax on re-measurement loss on defined benefit plans
Income tax related to items recognised in Other comprehensive income during the year/period:
Reconciliation of tax expense and the accounting profit multiplied by India’s domestic tax rate :
Accounting Profit before tax
Income tax rate (%) applicable to the Company
Income tax calculated at income tax rate
Relating to origination and reversal of temporary differences
Effect of expenses that are not deductible
Income tax charged to Statement of Profit and Loss at effective tax rate","9 1.34
-
-
9 1.34
-
1 7.17","2 35.79
-
-
2 35.79
-
( 11.37)","133.79
-
-
133.79
-
( 1.10)","8 4.72
-
-
8 4.72
-
3 .85"
,,"1 08.51
0 .16","2 24.42
1 .31","132.69
0.20","8 8.57
(0.06)"
,,"0 .16
3 35.32
25.168%
8 4.39
1 7.17
6 .95","1 .31
9 04.30
25.168%
2 27.59
( 11.37)
8 .20","0.20
506.19
25.168%
127.40
( 1.10)
6.40","(0.06)
3 54.70
25.168%
8 9.27
3 .85
(4.55)"
,,1 08.51,224.42,132.69,8 8.57
d) Deferred tax (liabilities) /assets comprises :,,,,,
Particulars,,"As at June 30,
2025","As at March
31, 2025","As at March
31, 2024","As at March
31, 2023"
"Property, plant and equipment
Right of use assets
Expected Credit Loss
Expenses allowable on payment basis",,"( 85.56)
( 11.22)
11.55
5.29","( 69.10)
( 12.87)
11.55
7.49","(75.71)
(14.26)
11.30
3.06","(67.10)
(18.33)
5 .42
3 .10"
,,( 79.94),( 62.93),(75.61),(76.91)
