"KSH International Limited (formerly known as KSH International Private Limited)
Annexure V - Notes forming part of Restated Financial Statements
All amounts in INR Millions
Note 34: Financial Risk Management
TheCompanyisexposedprimarilytocreditquality,fluctuationsinforeigncurrencyexchangeratesandliquiditymanagementwhichmayadverselyimpactthefair
valueofitsfinancialassetsandliabilities.TheCompanyhasariskmanagementpolicywhichcoversriskassociatedwiththefinancialassetsandliabilities.Therisk
managementpolicyisapprovedbytheBoardofDirectors.Thefocusofthemanagementistoassesstheunpredictabilityofthefinancialenvironmentandtomitigate
potentialadverseeffectonthefinancialperformanceoftheCompany.TheCompany’sprincipalfinancialassetsincludedeposits,tradeandotherreceivables,and
cash and cash equivalents that are derived directly from its operations.
A)Credit Risk
Credit risk is the risk of financial loss arising from counterparty failure to repay or service debt according to the contractual terms and obligations. Credit risk
encompassesboth,thedirectriskofdefaultandtheriskofdeteriorationofcreditworthinessaswellasconcentrationofrisks.Creditriskiscontrolledbyanalysing
creditlimitsandcreditworthinessof thecustomeroncontinuousbasisastowhomthecredithasbeengrantedafterobtainingnecessaryapprovals.Thefinancial
instruments that are subject to concentration of credit risk principally consist of trade receivables, loans, cash and bank balances and bank deposits.
Tomanagecreditrisk,theCompanyfollowsapolicyof coveringmajorcustomersbywayof lettersof credit orformsof supplier'sbilldiscountinglimitsunder
customer'sbankingfacilities.Outstandingcustomerreceivablesareregularlymonitoredtoassessignsfinancialstressbyreviewingtheirexternalcreditratingsand
other available data. Outstanding customer receivables are regularly monitored and an an impairment analysis based on Expected Credit Loss (ECL) model is
performed at each reporting date.
Also,thetradereceivablesaremonitoredonaperiodicbasisforassessinganysignificantriskofnonrecoverabilityofduesandprovisionforcreditimpairmentis
recognised accordingly.
Bank balances are held with only high rated banks
Reconciliation of Provision for Bad and Doubtful debts",,,,,
Particulars,,"As at June
30, 2025","As at
March 31,
2025","As at
March 31,
2024","As at
March 31,
2023"
"Balance at the beginning of the year
Charged to Profit and Loss Account
Written off against bad debts
Exchange rate difference
Balance at the end of the year",,"45.89
-
-
-
45.89","45.24
0.65
-
-
45.89","31.64
13.59
-
-
45.24","17.95
13.69
-
-
31.64"
"The refer note no.37(a) regarding past dues receivables as at each reporting date.
B)Liquidity Risk
LiquidityriskistheriskthattheCompanymaynotbeabletomeetitspresentandfuturecashandcollateralobligationswithoutincurringunacceptablelosses.The
Company’sobjectiveistomaintainoptimumlevelsofliquidityandtoensurethatfundsareavailableforuseasperrequirement.Theliquidityriskprincipallyarises
from obligations on account of following financial liabilities viz. borrowings, trade payables and other financial liabilities.
TheCompany’scorporatefinancedepartmentisresponsibleforliquidityandfundingaswellassettlementmanagement.Inaddition,processesandpoliciesrelatedto
such risks are overseen by senior management. Management monitors the Company’s net liquidity position through rolling forecasts on the basis of expected cash
As at 30 June,2025",,,,,
Particulars,"less than 1
year",1-2 years,2-5 Years,"More than
5 Years",Total
"Financial Liabilities-Non Current
Borrowings
Lease Liabilities (Refer Note 29)","-
-","186.43
11.66","728.55
10.14","347.60
-","1,262.58
21.80"
"Financial Liabilities-Current
Borrowings
Lease Liabilities (Refer Note 29)
Trade Payable
Other current Financial Liabilities","2,531.36
34.49
400.30
83.94","-
-
-
-","-
-
-
-","-
-
-
-","2,531.36
34.49
400.30
83.94"
Total,"3,050.09",198.09,738.69,347.60,"4,334.47"
