"Powerica Limited
CIN: U31100MH1984PLC032825
Notes to the Restated Consolidated Financial Infomation",
(All,"amounts in Indian Rupees crores, except share data and where otherwise stated)"
"iii) Market risk
Marketriskistheriskthatthefairvalueoffuturecashflowsofafinancialinstrumentwillfluctuatebecauseofchangesinmarketprices.
Marketriskcomprisesthreetypesofrisks:interestraterisk,currencyriskandotherpricerisk.Theobjectiveofmarketriskmanagementisto
manage and control market risk exposures within acceptable parameters, whileoptimising thereturn. Financial instruments affected by
market risk includes borrowings, investments, trade payables, trade receivables, loans and derivative financial instruments.
Group’sactivitiesexposeittoavarietyoffinancialrisks,includingtheeffectsofchangesinforeigncurrencyexchangeratesandinterestrates.
Group uses derivative financial instruments such as foreign exchange contracts & options to manage its exposures to foreign exchange
fluctuations, as per foreign exchange exposure policy adopted by the Group.
Thesensitivityanalysishavebeenpreparedonthebasisthattheamountofnetdebt,theratiooffixedtofloatinginterestratesofthedebtand
derivatives and the proportion of financial instruments in foreign currencies are all constant.
Theanalysisexcludestheimpactofmovementsinmarketvariablesonthecarryingvalueofpost-employmentbenefitobligations,provisions
and on the non-financial assets and liabilities.
Thesensitivityoftherelevantincomestatementitemistheeffectoftheassumedchangesintherespectivemarketrisks.Thisisbasedonthe
financial assets and financial liabilities held as of September 30, 2025, March 31, 2025, March 31, 2024 and March 31, 2023.
a) Foreign Currency risk
Foreign currency risk is the risk that the fair value or future cash flows of an exposure will fluctuate due to changes in foreign exchange rates.
The currencies in which these transactions are primarily denominated are US dollars, EURO and GBP.
Consequently,theGroupusesbothderivativeinstrumentsi.e.foreignexchangeforwardcontractstomitigatetheriskofchangesinforeign
currency exchange rates in respect of its highly probable forecasted transactions and recognised assets and liabilities.
Atanypointintime,Groupcoversforeigncurrencyriskbytakingappropriatehedgesasapercentageofitsforeigncurrencyexposure,in
accordancewiththepolicyasapprovedbytheBoard.Groupusesforwardexchangecontractstomitigateitscurrencyrisk,mostwitha
maturityoflessthanoneyearfromthereportingdate.Inrespectofothermonetaryassetsandliabilitiesdenominatedinforeigncurrencies,
Group'spolicyistoensurethatitsnetexposureiskepttoanacceptablelevelbybuyingorsellingforeigncurrenciesthroughSwapsand
Forwards.
TheGroupalsoentersintoderivativecontractsinordertohedgeandmanageitsforeigncurrencyexposurestowardsfutureexportearnings
andfutureimportpayments.SuchderivativecontractsareenteredintobytheGroupforhedgingpurposesonlyandareaccordinglyclassified
as cash flow hedge.
Following is the derivative financial instruments to hedge the foreign currency rate risk:",
