24. Non-Current Financial Liabilities - Borrowings:,,,,,,,,
"Secured
Term Loan From Banks and Financial Institutions
Vehicle Loan
Unsecured
Loan from related party
Nil (31.03.2025 - Nil, 31.03.2024 - 99,27,834, 31.03.2023 - Nil) 0.001% Non-Convertible Non-Cumulative
Redeemable Preference Shares of Rs. 10/- each",,,,,"505.39
0 .70
-","234.81
0 .96
-","125.69
-
9.93","55.60
-
-"
,,,,,506.09,235.77,135.62,55.60
24.1 Term Loan from Banks and Financial Institutions,,,,,,,,
,Non Current,Current,Non Current,Current,Non Current,Current,Non Current,Current
"HDFC Bank
Axis Bank
Khambaliya
Khambaliya (Orchid Phase I)
Khambaliya (Orchid Phase II)
Standard Chartered Bank
NIIF Infrastructure Finance Limited
Kotak Mahindra Investments Limited
Standard Chartered Capital Limited","6 2.84
1 43.28
2 49.27
5 0.00
-
-
-
-","4 1.90
1 8.98
4 .38
-
-
-
-
-","83.79
1 51.02
-
-
-
-
-
-","41.90
19.82
-
-
-
-
-
-","125.69
-
-
-
-
-
-
-
-","41.90
-
-
-
-
-
-
-
-","-
-
-
-
-
-
55.60
-
-","-
-
-
-
-
115.34
19.73
17.25
69.85"
,5 05.39,6 5.26,2 34.81,61.72,125.69,41.90,55.60,222.18
"24.2)SecuredTermLoanfromNIIFInfrastructureFinanceLimitedwassecuredagainsthypothecationbywayoffirstexclusivechargeonthreewindpowerprojectscomprisingof26windmillsof1.8
MWeachand11windmillsof2MWeachinvillageJangi,Gujaratandonentirecashflows,receivables,revenues,intangibleassets,moveableandimmoveableassetsoftheseprojects,bothpresent
andfuture,firstchargeandlienonmutualfundinvestmentoftheCompanyhavingmarketvalueofNil(31.03.2025-Nil,31.03.2024-Nil,31.03.2023-Rs.7.69crores)asatperiodend.Itwas
repayable in 40 structured quarterly installments beginning from July 31, 2019 and carried interest rate in the range of 9% to 10%. The same was fully repaid during the year ended March 31, 2024.
24.3)SecuredTermLoanfromKotakMahindraInvestmentsLimitedwassecuredbywayoffirstchargeandlienondebentures/bondsandmutualfundinvestmentoftheCompanyhavingmarket
valueofNil(31.03.2025-Nil,31.03.2024-Nil,31.03.2023Rs.20.13crores)asatperiodend.Itwasrepayablein8equalquarterlyinstallmentsbeginningfromApril1,2022andcarriedinterestrateof
8.1% per annum. The same was fully repaid during the year ended March 31, 2024.
24.4)TermLoanfromStandardCharteredBankwassecuredagainsthypothecationbywayoffirstexclusivechargeonBhatelwindpowerprojectcomprisingof23windmillsof2.2MWeachin
Gujaratandonentirecurrentassetsoftheprojectandlienondebtmutalfunds/bondsoftheCompanyhavingmarketvalueofNil(31.03.2025-Nil,31.03.2024-Nil,31.03.2023-Rs.45.29crores).It
was repayable in 12 equal quarterly installments beginning from December 6, 2022 & carries a interest rate in the range of 8% to 10%. The same was fully repaid during the year ended March 31, 2024.
24.5)TermLoanfromHDFCBankissecuredbywayoffirstexclusivechargeonalltheimmovableproperties,alltangiblemovableassets,intangibleassets,currentassets,receivablesallrights,title,
interest,claimsanddemandsofthewindpowerprojectlocatedatRajkot.Itisrepayablein20consecutivequarterlyinstallmentsbeginningfromJune30,2023,repaymentamountsshallbepro-rated
as per actual disbursement dates. It carries a interest rate in the range of 8% to 10%.
24.6)TermLoanfromAxisBankfor51.3MWwindpowerprojectatKhambaliya,Gujaratissecuredbywayoffirstexclusivechargeonalltangiblemovableassets(includingcapitalgoods)ofthe
windpowerprojectlocatedatKhambhaliya,allrights,title,interest,claimsanddemandspertainingtotheprojectincludingmortgageofleaseholdrightsinrelationtotheprivatelyleaselandand
negativelienontheleasedrevenuelandandallcurrentassetsofthewindpowerprojectlocatedatKhambhaliya.Itisrepayablein38quarterlyinstallmentsbeginningfrom28November,2024.It
carries a interest rate in the range of 7% to 10%.
24.7)TermLoanfromAxisBankfor51.3MWwindpowerprojectatKhambaliya(OrchidPhaseI),Gujaratissecuredbywayoffirstexclusivechargeonalltangiblemovableassets(includingcapital
goods) of the wind power project located at Khambhaliya, all rights, title, interest, claims and demands pertaining to the project including mortgage of leasehold rights in relation to the privately lease
landandnegativelienontheleasedrevenuelandandallcurrentassetsofthewindpowerprojectlocatedatKhambhaliya.Itisrepayablein44quarterlyinstallments,commencingsixmonthsafter
the Scheduled Commercial Operation Date, i.e., from 30 June, 2026. It carries a interest rate in the range of 7% to 10%.
24.8)TermLoanfromAxisBankfor52.7MWwindpowerprojectatKhambaliya(OrchidPhaseII),Gujaratissecuredbywayoffirstexclusivechargeonalltangiblemovableassets(includingcapital
goods) of the wind power project located at Khambhaliya, all rights, title, interest, claims and demands pertaining to the project including mortgage of leasehold rights in relation to the privately lease
landandnegativelienontheleasedrevenuelandandallcurrentassetsofthewindpowerprojectlocatedatKhambhaliya.Itisrepayablein44quarterlyinstallments,commencingsixmonthsafter
the Scheduled Commercial Operation Date, i.e., from 30 September, 2027. It carries a interest rate in the range of 7% to 10%.
24.9)VehicleLoanavailedbytheforeignsubsidiaryissecuredbywayofhypothecationofassetbeingvehiclepurhasedoutofsuchloan.Itisrepayablein36installmentsandcarriesinterestrateof
3.79% p.a.
24.10) Unsecured Term Loan from Standard Chartered Capital Limited was repayable in 3 bullet annual installments begining from June 27, 2023 & carries a interest rate of 10.5%. The same was fully
repaid during the year ended March 31, 2024.
24.11) Unsecured interest free loan from director was repayable on demand. The same was fully repaid during the year ended March 31, 2024.",,,,,,,,
