Particulars,For the Period,For the year,For the year,For the year
,ended 30,ended 31 March,ended 31 March,ended 31 March
,September 2025,2025,2024,2023
Total Revenue,5.91,1.33,0.00,0.25
Net Cash inflows /(outflows),0.04,0.37,0.07,2.10
