Particulars,"For the six months
period ended",For the year ended,,
,30/Sep/2025,31/Mar/2025,31/Mar/2024,31/Mar/2023
"Salaries & allowances
Director's remuneration
Contributions to
Provident fund
Gratuity fund
Others fund
Insurance
Staff welfare expenses","1,680.49
6.70","3,166.88
13.68
218.49
17.98
56.35
3.60
31.36","2,263.54
13.90
147.88
10.47
39.71
2.64
25.67","1,860.03
13.03
94.81
8.28
32.22
1.63
16.53"
,"142.92
9.59
29.65
2.01
16.95",,,
Total,"1,888.30","3,508.33","2,503.81","2,026.53"
