Particulars,As at,,,
,30/Sep/2025,31/Mar/2025,31/Mar/2024,31/Mar/2023
"Depreciation on Right-of-use assets
Interest expense on lease liability
Reversal of rent expense","2 .36
0 .15
( 2.68)","4.33
0.48
( 4.83)","3.97
0.70
( 4.24)","1.31
0.29
( 1.39)"
,( 0.17),( 0.02),0.43,0.21
