"Sr.
No.",From,To,Terms of arrangement,"Fixed/
Floating",Rate of interest,Tenure,Amount
104,"Clean Max Enviro Energy
Solutions Limited","Clean Max Ame Private
Limited","Principal - Repayment in one or more tranches, at any time within the availability period of 25 years.
Interest-1yearofMoratoriumperiodandduringthesameperiodtheinterestwillnotbecharged,Further,
from Year 2 onwards the Interest is payable subject to any of the conditions below:
a. Free Cash flows available
b. Approval of Senior Lender in case senior lender requires the same under their agreement or sanction letter.
Aninterestrateof10%p.awillbeappliedatsimpleinterestiftheloanispartiallyorfullyrepaidwithinthe
tenure",Fixed,"Year 1 - 0%
Year 2-6 -10%
Year 7-8 -11%
Year 9-25 -18%",25 years,54.80
105,"Clean Max Enviro Energy
Solutions Limited","Clean Max Sapphire Private
Limited","Principal - Repayment in one or more tranches, at any time within the availability period of 25 years.
Interest-1yearofMoratoriumperiodandduringthesameperiodtheinterestwillnotbecharged,Further,
from Year 2 onwards the Interest is payable subject to any of the conditions below:
a. Free Cash flows available
b. Approval of Senior Lender in case senior lender requires the same under their agreement or sanction letter.
Aninterestrateof10%p.awillbeappliedatsimpleinterestiftheloanispartiallyorfullyrepaidwithinthe
tenure",Fixed,"Year 1 - 0%
Year 2-6 -10%
Year 7-8 -11%
Year 9-25 -18%",25 years,250.00
106,"Clean Max Enviro Energy
Solutions Limited","Clean Max Serengeti Private
Limited","Principal - Repayment in one or more tranches, at any time within the availability period of 25 years.
Interest-1yearofMoratoriumperiodandduringthesameperiodtheinterestwillnotbecharged,Further,
from Year 2 onwards the Interest is payable subject to any of the conditions below:
a. Free Cash flows available
b. Approval of Senior Lender in case senior lender requires the same under their agreement or sanction letter.
Aninterestrateof10%p.awillbeappliedatsimpleinterestiftheloanispartiallyorfullyrepaidwithinthe
tenure",Fixed,"Year 1 - 0%
Year 2-6 -10%
Year 7-8 -11%
Year 9-25 -18%",25 years,55.30
107,"Clean Max Enviro Energy
Solutions Limited","Clean Max Patagonia Private
Limited","Principal - Repayment in one or more tranches, at any time within the availability period of 25 years.
Interest-1yearofMoratoriumperiodandduringthesameperiodtheinterestwillnotbecharged,Further,
from Year 2 onwards the Interest is payable subject to any of the conditions below:
a. Free Cash flows available
b. Approval of Senior Lender in case senior lender requires the same under their agreement or sanction letter.
Aninterestrateof10%p.awillbeappliedatsimpleinterestiftheloanispartiallyorfullyrepaidwithinthe
tenure",Fixed,"Year 1 - 0%
Year 2-6 -10%
Year 7-8 -11%
Year 9-25 -18%",25 years,500.00
